,citybike_index,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,categories_names
3471,320.0,yhgo5fty_Q4ASeRmEUGomg,little-norway-park-toronto,Little Norway park,https://s3-media1.fl.yelpcdn.com/bphoto/FH1Mp-6nXC7St7kisXK6uw/o.jpg,False,https://www.yelp.com/biz/little-norway-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,5.0,"[{'alias': 'playgrounds', 'title': 'Playgrounds'}, {'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,163.0693588058493,playgrounds
3472,320.0,tu6byjGkepWssyUGqFDboA,trillium-park-toronto,Trillium Park,https://s3-media4.fl.yelpcdn.com/bphoto/LjmvHPZ2yZIwdbpPKegmsg/o.jpg,False,https://www.yelp.com/biz/trillium-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,8.0,"[{'alias': 'parks', 'title': 'Parks'}]",5.0,[],+14163269326,+1 416-326-9326,1067.7996989644337,parks
3473,320.0,cSNUKWsKZQlEy2FUXbHLsg,hto-park-toronto,HTO Park,https://s3-media1.fl.yelpcdn.com/bphoto/BpVlI8cX5NpffEO72sOBvA/o.jpg,False,https://www.yelp.com/biz/hto-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,16.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,931.9698416916863,parks
3474,320.0,XTTUGBVepXCnSZe8M0MH2A,hto-park-west-toronto-2,HTO Park West,https://s3-media4.fl.yelpcdn.com/bphoto/SKqLaOXUWNEjokpvxlJd-Q/o.jpg,False,https://www.yelp.com/biz/hto-park-west-toronto-2?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],+14163922489,+1 416-392-2489,791.1129417241222,parks
3475,320.0,7jQxs8gGX7tJjYj8eoBkfA,canoe-landing-park-toronto,Canoe Landing Park,https://s3-media3.fl.yelpcdn.com/bphoto/NlsKdAlw9dd3Nj5BrMjv3Q/o.jpg,False,https://www.yelp.com/biz/canoe-landing-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,11.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.5,[],,,389.64517388151785,parks
3476,320.0,6Ex9e-hA75A6cm9rSuU6TA,peter-street-basin-park-toronto,Peter Street Basin Park,https://s3-media2.fl.yelpcdn.com/bphoto/oeM2N9M4YKobSYr2nZTXKA/o.jpg,False,https://www.yelp.com/biz/peter-street-basin-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",2.0,[],,,859.1826727297175,parks
3477,320.0,-Eur7lmU4sNCm0Ehy7IpDw,toronto-inukshuk-park-toronto,Toronto Inukshuk Park,https://s3-media3.fl.yelpcdn.com/bphoto/PJ0ZHUV6TbQ3GpRREoOJgA/o.jpg,False,https://www.yelp.com/biz/toronto-inukshuk-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,[],+14163384386,+1 416-338-4386,887.8015096059976,landmarks
3478,320.0,HvhJcRzN9BBeJNfXnZKjIw,clarence-square-park-toronto,Clarence Square Park,https://s3-media1.fl.yelpcdn.com/bphoto/wGrjW3WZBkIh04HcdynLfA/o.jpg,False,https://www.yelp.com/biz/clarence-square-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,14.0,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",3.5,[],,,934.9363497226535,dog_parks
3479,320.0,Q-BK0g6KZK2cANslUrjrrg,stanley-park-toronto,Stanley Park,https://s3-media4.fl.yelpcdn.com/bphoto/7NaG1TKQk1tsGQZJeEyRBA/o.jpg,False,https://www.yelp.com/biz/stanley-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,19.0,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",4.0,[],,,1014.6022841665749,dog_parks
3480,320.0,WXNm-n7g6th_zpJRgodCjA,ireland-park-toronto,Ireland Park,https://s3-media4.fl.yelpcdn.com/bphoto/mTj7jtfb23NImekTC12FSg/o.jpg,False,https://www.yelp.com/biz/ireland-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,5.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,[],+14163643797,+1 416-364-3797,326.20031016066775,landmarks
3481,320.0,xpdEBlThkJ8D_sOcN57n7g,hanlans-point-toronto,Hanlan's Point,https://s3-media2.fl.yelpcdn.com/bphoto/yu7Iijut8ZhQLpY-eH5Oew/o.jpg,False,https://www.yelp.com/biz/hanlans-point-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,25.0,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'beaches', 'title': 'Beaches'}]",4.0,[],,,1337.4492084371695,parks
3482,320.0,Jaclx4JVOOEEKZv6qDv3xA,canadas-first-victoria-cross-historical-marker-toronto,Canada's First Victoria Cross Historical Marker,https://s3-media4.fl.yelpcdn.com/bphoto/Y_woirvJBA42hNukHdq38A/o.jpg,False,https://www.yelp.com/biz/canadas-first-victoria-cross-historical-marker-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,[],,,990.1401056173218,landmarks
3483,320.0,ESTtq0tKt_43NwKeZ-yh5Q,princes-gate-toronto,Princes' Gate,https://s3-media1.fl.yelpcdn.com/bphoto/T5fOuEHkp-CjcC8wA328zQ/o.jpg,False,https://www.yelp.com/biz/princes-gate-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,2.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,[],,,791.7730416542947,landmarks
3484,320.0,21AZ9RR7D7s2TlT5S07mMA,coronation-dog-park-toronto,Coronation Dog Park,https://s3-media3.fl.yelpcdn.com/bphoto/-HXCH2OPkaC6lexgfRvI1Q/o.jpg,False,https://www.yelp.com/biz/coronation-dog-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,12.0,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",4.5,[],,,426.5590287084968,dog_parks
3485,320.0,91aTiPAUqL0IOoaWLS2PSQ,gateway-park-toronto,Gateway Park,https://s3-media2.fl.yelpcdn.com/bphoto/p9bC_s4QmlbonXt74gnnSQ/o.jpg,False,https://www.yelp.com/biz/gateway-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],+14163384386,+1 416-338-4386,997.8880241478098,parks
3486,320.0,P677vsY5k3072IE7C93AUA,isabella-valancy-crawford-park-toronto,Isabella Valancy Crawford Park,https://s3-media2.fl.yelpcdn.com/bphoto/LFmyWotJmPV591DXon8e5Q/o.jpg,False,https://www.yelp.com/biz/isabella-valancy-crawford-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],,,1179.5378994573855,parks
3487,320.0,QXcClfl9_pKvs9JpdRPhWg,spadina-quay-wetland-toronto,Spadina Quay Wetland,https://s3-media3.fl.yelpcdn.com/bphoto/L7dfWkAydsQsflGsiTZUag/o.jpg,False,https://www.yelp.com/biz/spadina-quay-wetland-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",5.0,[],,,622.488594234039,parks
3488,320.0,o0TM7iNhDJdX0GTSMhlchQ,southern-linear-park-toronto,Southern Linear Park,https://s3-media4.fl.yelpcdn.com/bphoto/Ab8MIbo2-CC2IkJSFA8iDQ/o.jpg,False,https://www.yelp.com/biz/southern-linear-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,3.0,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",1.5,[],,,705.6130712411973,dog_parks
3489,321.0,wJK311GrpDS9KSaPdz27hQ,trinity-bellwoods-park-toronto,Trinity Bellwoods Park,https://s3-media1.fl.yelpcdn.com/bphoto/arY2oObloVl-TiIyJPKiKg/o.jpg,False,https://www.yelp.com/biz/trinity-bellwoods-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,93.0,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",4.5,[],+14163920743,+1 416-392-0743,696.3430729242846,parks
3490,321.0,iRxYSTxCLRFu7HWiiHaxUw,bellevue-square-park-toronto,Bellevue Square Park,https://s3-media1.fl.yelpcdn.com/bphoto/IiV3Py4KXJGyp4maD5uM6g/o.jpg,False,https://www.yelp.com/biz/bellevue-square-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,15.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,829.7266678365444,parks
3491,321.0,09x-yFf6sNslMLfz9BI20A,alexandra-park-toronto,Alexandra Park,https://s3-media3.fl.yelpcdn.com/bphoto/pOYNQBaEy5OATNkQYMY5AQ/o.jpg,False,https://www.yelp.com/biz/alexandra-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,14.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.5,[],,,519.3239917068022,parks
3492,321.0,LpK3gM75BpXfPP69n2CnVA,alex-wilson-community-garden-toronto,Alex Wilson Community Garden,https://s3-media1.fl.yelpcdn.com/bphoto/tZXNaUI5z_FguOWukobKrA/o.jpg,False,https://www.yelp.com/biz/alex-wilson-community-garden-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,2.0,"[{'alias': 'gardens', 'title': 'Botanical Gardens'}, {'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,468.3479687975951,gardens
3493,321.0,7jQxs8gGX7tJjYj8eoBkfA,canoe-landing-park-toronto,Canoe Landing Park,https://s3-media3.fl.yelpcdn.com/bphoto/NlsKdAlw9dd3Nj5BrMjv3Q/o.jpg,False,https://www.yelp.com/biz/canoe-landing-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,11.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.5,[],,,1117.2489459576395,parks
3494,321.0,HvhJcRzN9BBeJNfXnZKjIw,clarence-square-park-toronto,Clarence Square Park,https://s3-media1.fl.yelpcdn.com/bphoto/wGrjW3WZBkIh04HcdynLfA/o.jpg,False,https://www.yelp.com/biz/clarence-square-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,14.0,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",3.5,[],,,1000.3741417397235,dog_parks
3495,321.0,Q-BK0g6KZK2cANslUrjrrg,stanley-park-toronto,Stanley Park,https://s3-media4.fl.yelpcdn.com/bphoto/7NaG1TKQk1tsGQZJeEyRBA/o.jpg,False,https://www.yelp.com/biz/stanley-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,19.0,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",4.0,[],,,479.41860700387946,dog_parks
3496,321.0,qSPVEwRWB8XGeaXU5yzY_A,randy-padmore-park-toronto,Randy Padmore Park,https://s3-media1.fl.yelpcdn.com/bphoto/tYC1OeDB_4cCOXp39NzGRA/o.jpg,False,https://www.yelp.com/biz/randy-padmore-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'playgrounds', 'title': 'Playgrounds'}]",3.0,[],,,578.7904117891686,playgrounds
3497,321.0,vaA4LvE8N18KLYLagPyIYw,scadding-court-community-centre-toronto,Scadding Court Community Centre,https://s3-media3.fl.yelpcdn.com/bphoto/gxItkKguh8lCf7G0RY57Vg/o.jpg,False,https://www.yelp.com/biz/scadding-court-community-centre-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,6.0,"[{'alias': 'recreation', 'title': 'Recreation Centers'}]",3.5,[],+14163920335,+1 416-392-0335,593.0612182870842,recreation
3498,321.0,MpS6scSGMAJjjEcEJT3bHQ,harry-gairey-rink-toronto,Harry Gairey Rink,https://s3-media2.fl.yelpcdn.com/bphoto/1VEAKvkIB1xVK38j93yigg/o.jpg,False,https://www.yelp.com/biz/harry-gairey-rink-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'skatingrinks', 'title': 'Skating Rinks'}, {'alias': 'skate_parks', 'title': 'Skate Parks'}]",5.0,[],+14163927686,+1 416-392-7686,501.5140923491188,skatingrinks
3499,321.0,QX96lCxUkkXTZiEEO9Sv5Q,st-andrews-playground-toronto,St. Andrew's Playground,https://s3-media3.fl.yelpcdn.com/bphoto/1_JFUOH0_FMl8Vc0FJkibg/o.jpg,False,https://www.yelp.com/biz/st-andrews-playground-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,7.0,"[{'alias': 'playgrounds', 'title': 'Playgrounds'}]",3.0,[],+14163921111,+1 416-392-1111,661.628397188974,playgrounds
3500,321.0,Jaclx4JVOOEEKZv6qDv3xA,canadas-first-victoria-cross-historical-marker-toronto,Canada's First Victoria Cross Historical Marker,https://s3-media4.fl.yelpcdn.com/bphoto/Y_woirvJBA42hNukHdq38A/o.jpg,False,https://www.yelp.com/biz/canadas-first-victoria-cross-historical-marker-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,[],,,1000.148056835268,landmarks
3501,321.0,91aTiPAUqL0IOoaWLS2PSQ,gateway-park-toronto,Gateway Park,https://s3-media2.fl.yelpcdn.com/bphoto/p9bC_s4QmlbonXt74gnnSQ/o.jpg,False,https://www.yelp.com/biz/gateway-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],+14163384386,+1 416-338-4386,923.005533095624,parks
3502,321.0,7whRTbwmDUq213aWE5UB9w,massey-harris-park-toronto,Massey Harris Park,https://s3-media4.fl.yelpcdn.com/bphoto/geRhkOt2ycJP8ey4lElMDw/o.jpg,False,https://www.yelp.com/biz/massey-harris-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],,,772.4044505750387,parks
3503,322.0,80sQO48UKXo9IbYnyoUO7Q,st-james-park-toronto,St. James' Park,https://s3-media2.fl.yelpcdn.com/bphoto/1HCflcjNQkB_RgZM_5C_wQ/o.jpg,False,https://www.yelp.com/biz/st-james-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,11.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],+14163647865,+1 416-364-7865,666.0137148604995,parks
3504,322.0,kDkkYmjtMlqrZcBO8_TKwQ,harbour-square-park-toronto,Harbour Square Park,https://s3-media2.fl.yelpcdn.com/bphoto/FrFLAbZ3SkGFD2mbyV1MsQ/o.jpg,False,https://www.yelp.com/biz/harbour-square-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,4.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,[],,,711.1331641809778,parks
3505,322.0,8wUlW8b5yAoZifQWf-jABw,berczy-park-toronto,Berczy Park,https://s3-media4.fl.yelpcdn.com/bphoto/6Mw64akA9EDfVbGLDam1hg/o.jpg,False,https://www.yelp.com/biz/berczy-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,17.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,[],,,385.26523553106625,parks
3506,322.0,w0zA7fdz8RZ7oKnvsKatbw,roundhouse-park-toronto,Roundhouse Park,https://s3-media1.fl.yelpcdn.com/bphoto/bG3kmmKMLJgKwz7NYPbiDg/o.jpg,False,https://www.yelp.com/biz/roundhouse-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,3.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,[],+14162149229,+1 416-214-9229,812.2757152121469,parks
3507,322.0,s6Sf1BA9aaMxqGt_O0KB2A,love-park-toronto,Love Park,https://s3-media2.fl.yelpcdn.com/bphoto/f5oMkJH0ksNPd23eMz2rUw/o.jpg,False,https://www.yelp.com/biz/love-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",5.0,[],,,746.5062331804882,parks
3508,322.0,sRdtwkUUfLqwmRGoMtguvQ,nathan-phillips-square-toronto,Nathan Phillips Square,https://s3-media2.fl.yelpcdn.com/bphoto/QNwWLfDysjv5xNuT94jrhA/o.jpg,False,https://www.yelp.com/biz/nathan-phillips-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,94.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,[],,,650.9522858870496,landmarks
3509,322.0,QnIJiCnX-JPomoT4QckN2g,cloud-gardens-toronto,Cloud Gardens,https://s3-media4.fl.yelpcdn.com/bphoto/PmSmrWi7cfWHJjEm_AxHhA/o.jpg,False,https://www.yelp.com/biz/cloud-gardens-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,6.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.5,[],+14163927288,+1 416-392-7288,434.2857035744486,parks
3510,322.0,k8R9gB4kIre8Hm3aAk7Rxw,downtown-diversity-garden-toronto,Downtown Diversity Garden,https://s3-media4.fl.yelpcdn.com/bphoto/9q2_Gj22vcmAvcaCzoMa7Q/o.jpg,False,https://www.yelp.com/biz/downtown-diversity-garden-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",2.0,[],,,888.6696435076941,parks
3511,322.0,gQD-O6MNZQ2K3st4A7udow,toronto-sculpture-garden-toronto,Toronto Sculpture Garden,https://s3-media3.fl.yelpcdn.com/bphoto/btMgWsOn0HxMzBrY2hAzGg/o.jpg,False,https://www.yelp.com/biz/toronto-sculpture-garden-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,6.0,"[{'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'parks', 'title': 'Parks'}]",3.5,[],+14165159658,+1 416-515-9658,493.78026364659894,galleries
3512,322.0,R6H_YGKiu-GkSy27zdh0Uw,waterfront-toronto-toronto,Waterfront Toronto,https://s3-media4.fl.yelpcdn.com/bphoto/uPt73dLus5DpMzy37pnWEg/o.jpg,False,https://www.yelp.com/biz/waterfront-toronto-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,7.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.0,[],+14162141344,+1 416-214-1344,681.161474280685,landmarks
3513,322.0,xfrJZCXSTDYYgl7tfUSwBw,simcoe-park-toronto,Simcoe Park,https://s3-media1.fl.yelpcdn.com/bphoto/f22G-hjZhEvOBUnjlkq07g/o.jpg,False,https://www.yelp.com/biz/simcoe-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],,,665.5338001806958,parks
3514,322.0,jCXCT-5vqFPOguNvokSyVg,bobbie-rosenfeld-park-toronto,Bobbie Rosenfeld Park,https://s3-media1.fl.yelpcdn.com/bphoto/BW4DBfLdjANZxDi7WSMxNw/o.jpg,False,https://www.yelp.com/biz/bobbie-rosenfeld-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],,,857.9092807965739,parks
3515,322.0,mln0Ka2LOPq_JjbMFyOxvg,bell-trinity-square-toronto,Bell Trinity Square,https://s3-media4.fl.yelpcdn.com/bphoto/nAQQhBJQMN6YU9xhJ9MIKw/o.jpg,False,https://www.yelp.com/biz/bell-trinity-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.0,[],,,842.6882370545114,landmarks
3516,322.0,f4kBXI1Pf8Wm89dXcd29Hw,old-city-hall-toronto,Old City Hall,https://s3-media4.fl.yelpcdn.com/bphoto/RZ-zQ3o41YdW-olQGdkSKQ/o.jpg,False,https://www.yelp.com/biz/old-city-hall-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,11.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14163380338,+1 416-338-0338,604.6610473978986,landmarks
3517,322.0,vRP9i7ev4hWDf818xUZy6g,yonge-dundas-square-toronto,Yonge-Dundas Square,https://s3-media3.fl.yelpcdn.com/bphoto/4fpu-3F2AZAxjHk1iRFxOQ/o.jpg,False,https://www.yelp.com/biz/yonge-dundas-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,70.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14169799960,+1 416-979-9960,980.4835810657002,landmarks
3518,322.0,-9dmhyBvepc08KPEHlEM0w,cn-tower-toronto,CN Tower,https://s3-media1.fl.yelpcdn.com/bphoto/we-dJEA-oyauYuaTiwcfkQ/o.jpg,False,https://www.yelp.com/biz/cn-tower-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,869.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'observatories', 'title': 'Observatories'}]",4.0,[],+14168686937,+1 416-868-6937,779.1280319481706,landmarks
3519,322.0,QIUheP5W2cpvOA7ipSd9wA,moss-park-toronto,Moss Park,https://s3-media4.fl.yelpcdn.com/bphoto/H17h19uYt1Z0rnRpA-DHXA/o.jpg,False,https://www.yelp.com/biz/moss-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,8.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],,,1164.8413404833861,parks
